AMOUNT,DATE,TICKER,TYPE,YEAR
"0,460",2018-04-09,DIM,Final,2018
"0,570",2019-03-29,DIM,Final,2019
"0,340",2020-06-29,DIM,Final,2020
"0,680",2021-03-29,DIM,Final,2021
"1,260",2022-03-31,DIM,Final,2022
"1,440",2023-03-30,DIM,Final,2023
50081 pour 33387,1999-06-16,DKUPL,,1999
3 pour 2,2001-06-25,DKUPL,,2001
6 pour 5,2005-07-11,DKUPL,,2005
"0,200",2007-07-02,DKUPL,,2007
"0,230",2008-07-08,DKUPL,,2008
"0,250",2009-07-08,DKUPL,,2009
"0,250",2010-06-15,DKUPL,,2010
"3,390",2010-09-07,DKUPL,,2010
"1,200",2011-06-21,DKUPL,,2011
"1,100",2012-06-19,DKUPL,,2012
"1,000",2013-06-18,DKUPL,,2013
"0,730",2014-06-17,DKUPL,,2014
"1,110",2015-06-17,DKUPL,,2015
"1,040",2016-06-22,DKUPL,,2016
"1,000",2017-06-21,DKUPL,,2017
"1,000",2018-06-20,DKUPL,,2018
"1,000",2019-06-12,DKUPL,,2019
"0,450",2020-12-15,DKUPL,,2020
"0,810",2021-06-23,DKUPL,,2021
"0,880",2022-06-22,DKUPL,,2022
"0,880",2023-06-21,DKUPL,,2023
"4,600",2001-07-23,DPAM,,2001
"2,300",2002-06-28,DPAM,,2002
"3,500",2003-06-30,DPAM,,2003
"8,250",2004-06-30,DPAM,,2004
"4,000",2005-07-11,DPAM,,2005
"4,500",2006-06-30,DPAM,,2006
"4,500",2007-06-29,DPAM,,2007
"3,500",2008-06-10,DPAM,,2008
"2,500",2009-06-10,DPAM,,2009
"5,000",2013-06-25,DPAM,,2013
"10,000",2014-06-24,DPAM,,2014
"15,000",2015-06-24,DPAM,,2015
"20,000",2016-06-22,DPAM,,2016
"25,000",2017-06-21,DPAM,,2017
"30,000",2018-06-20,DPAM,,2018
"92,000",2019-06-25,DPAM,,2019
"30,000",2020-06-24,DPAM,,2020
"29,500",2021-06-23,DPAM,,2021
"33,000",2022-06-22,DPAM,,2022
"36,000",2023-06-21,DPAM,,2023
"0,027",2000-07-03,DSY,,2000
"0,031",2001-06-25,DSY,,2001
"0,033",2002-06-18,DSY,,2002
"0,033",2003-06-18,DSY,,2003
"0,051",2004-06-22,DSY,,2004
"0,038",2005-06-28,DSY,,2005
"0,042",2006-07-05,DSY,,2006
"0,044",2007-06-27,DSY,,2007
"0,046",2008-06-17,DSY,,2008
"0,046",2009-06-22,DSY,,2009
"0,046",2010-06-14,DSY,,2010
"0,054",2011-06-13,DSY,,2011
"0,070",2012-06-21,DSY,,2012
"0,080",2013-06-05,DSY,,2013
"0,083",2014-05-30,DSY,,2014
2 pour 1,2014-07-17,DSY,,2014
"0,086",2015-06-03,DSY,Final,2015
"0,094",2016-06-02,DSY,Final,2016
"0,106",2017-05-30,DSY,Final,2017
"0,116",2018-05-29,DSY,Final,2018
"0,130",2019-05-29,DSY,Final,2019
"0,140",2020-05-28,DSY,Final,2020
"0,112",2021-05-28,DSY,Final,2021
5 pour 1,2021-07-07,DSY,,2021
"0,170",2022-05-23,DSY,Final,2022
"0,210",2023-05-29,DSY,Final,2023
"0,500",2011-05-26,EDEN,Final,2011
"0,700",2012-05-28,EDEN,,2012
"0,820",2013-05-28,EDEN,Final,2013
"0,415",2014-05-20,EDEN,Final,2014
"0,420",2015-05-12,EDEN,Final,2015
"0,420",2016-05-12,EDEN,Final,2016
"0,310",2017-05-12,EDEN,Final,2017
"0,850",2018-05-14,EDEN,Final,2018
"0,860",2019-05-20,EDEN,Final,2019
"0,700",2020-05-13,EDEN,Final,2020
"0,750",2021-05-14,EDEN,Final,2021
"0,900",2022-06-07,EDEN,Final,2022
"1,000",2023-06-07,EDEN,Final,2023
"1,602",1990-06-26,EIFF,,1990
"1,232",1992-07-01,EIFF,,1992
"1,355",1993-07-01,EIFF,,1993
"1,479",1994-06-13,EIFF,,1994
"1,479",1995-06-19,EIFF,,1995
"1,479",1996-06-20,EIFF,,1996
"0,739",1997-06-19,EIFF,,1997
"0,739",1998-06-29,EIFF,,1998
"0,739",1998-12-15,EIFF,,1998
"0,493",1999-06-30,EIFF,,1999
"0,246",2000-05-29,EIFF,,2000
"0,242",2001-05-02,EIFF,,2001
"0,485",2002-05-13,EIFF,,2002
1589 pour 1455,2003-12-05,EIFF,,2003
"1,386",2005-05-25,EIFF,,2005
"1,765",2005-09-30,EIFF,,2005
162 pour 143,2005-11-25,EIFF,,2005
"2,000",2006-05-30,EIFF,,2006
"2,500",2006-09-26,EIFF,,2006
"2,500",2007-04-05,EIFF,,2007
"3,000",2007-08-07,EIFF,,2007
"3,000",2008-04-03,EIFF,,2008
"3,500",2008-08-05,EIFF,,2008
"1,500",2009-05-21,EIFF,,2009
"2,000",2009-10-22,EIFF,,2009
"2,000",2010-05-25,EIFF,,2010
"2,000",2010-08-09,EIFF,,2010
"2,200",2011-05-25,EIFF,,2011
"2,100",2011-08-08,EIFF,,2011
"2,100",2012-05-31,EIFF,,2012
"2,100",2012-09-10,EIFF,,2012
"2,100",2013-06-05,EIFF,,2013
"1,200",2013-09-27,EIFF,,2013
"1,086",2015-06-26,EIFF,,2015
"1,300",2016-06-28,EIFF,,2016
"3,000",2017-06-02,EIFF,,2017
"3,000",2018-06-05,EIFF,,2018
"3,000",2019-05-31,EIFF,,2019
"2,000",2020-06-11,EIFF,,2020
"2,000",2021-06-11,EIFF,,2021
"1,500",2022-06-13,EIFF,,2022
"0,750",2023-06-13,EIFF,,2023
"0,066",1990-07-03,EL,,1990
5 pour 1,1990-07-24,EL,,1990
"0,066",1991-07-03,EL,,1991
"0,066",1992-07-03,EL,,1992
"0,066",1993-07-02,EL,,1993
"0,076",1994-07-04,EL,,1994
"0,088",1995-07-04,EL,,1995
"0,103",1996-07-02,EL,,1996
"0,111",1997-07-02,EL,,1997
"0,130",1998-07-01,EL,,1998
"0,160",1999-06-01,EL,,1999
"0,170",2000-06-05,EL,,2000
"0,195",2001-05-21,EL,,2001
10 pour 1,2001-09-17,EL,,2001
"0,205",2002-05-28,EL,,2002
"0,250",2003-05-20,EL,,2003
"0,280",2004-05-18,EL,,2004
"0,380",2005-05-18,EL,,2005
"0,470",2006-05-16,EL,,2006
"0,550",2007-05-15,EL,,2007
2 pour 1,2007-07-16,EL,,2007
"0,620",2008-05-23,EL,,2008
"0,660",2009-05-21,EL,,2009
"0,700",2010-05-25,EL,,2010
"0,830",2011-05-16,EL,,2011
"0,850",2012-05-24,EL,,2012
"0,880",2013-05-30,EL,Final,2013
"0,940",2014-05-22,EL,Final,2014
"1,020",2015-05-19,EL,Final,2015
"1,110",2016-05-17,EL,Final,2016
"1,500",2017-05-17,EL,Final,2017
"1,530",2018-04-26,EL,Final,2018
"2,040",2019-05-21,EL,Final,2019
"1,150",2020-12-23,EL,Final,2020
"1,080",2021-05-28,EL,Final,2021
"2,510",2022-05-30,EL,Final,2022
"3,230",2023-05-22,EL,Final,2023
"0,593",1990-07-17,ELEC,,1990
"0,634",1991-07-18,ELEC,,1991
9 pour 7,1991-09-02,ELEC,,1991
"0,684",1992-07-17,ELEC,,1992
"0,740",1993-07-16,ELEC,,1993
"0,697",1994-07-18,ELEC,,1994
"0,719",1995-07-18,ELEC,,1995
7 pour 6,1995-09-01,ELEC,,1995
"0,788",1996-07-16,ELEC,,1996
"0,838",1997-07-16,ELEC,,1997
"0,915",1998-06-17,ELEC,,1998
"1,270",1999-06-23,ELEC,,1999
"1,423",2000-06-20,ELEC,,2000
3 pour 1,2000-06-30,ELEC,,2000
"1,400",2001-06-26,ELEC,,2001
"5,000",2002-06-20,ELEC,,2002
"4,000",2003-06-19,ELEC,,2003
"4,000",2004-06-22,ELEC,,2004
"2,200",2005-06-27,ELEC,,2005
"1,000",2005-10-20,ELEC,,2005
"3,500",2006-06-27,ELEC,,2006
"4,800",2007-06-28,ELEC,,2007
"5,200",2008-06-06,ELEC,,2008
"5,900",2009-06-23,ELEC,,2009
"6,200",2010-05-18,ELEC,,2010
"5,900",2011-05-24,ELEC,,2011
"6,100",2012-05-16,ELEC,,2012
"5,600",2013-06-03,ELEC,,2013
"6,800",2014-05-30,ELEC,,2014
"5,700",2015-05-29,ELEC,,2015
"5,300",2016-05-31,ELEC,,2016
"6,000",2017-05-30,ELEC,,2017
"6,400",2018-05-30,ELEC,,2018
"5,000",2019-05-31,ELEC,,2019
"5,400",2020-06-01,ELEC,,2020
"4,700",2021-05-28,ELEC,,2021
"5,800",2022-05-30,ELEC,,2022
"2,650",2023-05-30,ELEC,,2023
"0,200",2015-04-08,ELIOR,Final,2015
"0,320",2016-04-11,ELIOR,Final,2016
"0,420",2017-04-10,ELIOR,Final,2017
"0,420",2018-03-16,ELIOR,Final,2018
"0,340",2019-03-27,ELIOR,Final,2019
"0,290",2020-04-07,ELIOR,Final,2020
"0,276",2015-06-30,ELIS,Final,2015
"0,333",2016-06-06,ELIS,Final,2016
1232 pour 1171,2017-01-23,ELIS,,2017
"0,370",2017-05-29,ELIS,Final,2017
"0,370",2018-05-29,ELIS,Final,2018
"0,370",2019-05-27,ELIS,Spécial,2019
"0,370",2022-05-25,ELIS,Spécial,2022
"0,410",2023-05-30,ELIS,Final,2023
"0,123",1990-08-01,EN,,1990
"0,069",1991-02-07,EN,,1991
"0,137",1991-07-26,EN,,1991
"0,069",1992-01-31,EN,,1992
719 pour 718,1992-05-28,EN,,1992
"0,151",1992-07-31,EN,,1992
"0,069",1993-01-29,EN,,1993
"0,151",1993-07-30,EN,,1993
"0,069",1994-01-31,EN,,1994
"0,151",1994-07-29,EN,,1994
625 pour 618,1994-10-18,EN,,1994
"0,069",1995-01-31,EN,,1995
"0,167",1995-07-21,EN,,1995
"0,244",1996-07-08,EN,,1996
509 pour 492,1996-07-08,EN,,1996
"0,254",1997-07-07,EN,,1997
461 pour 444,1997-07-07,EN,,1997
"0,254",1998-07-06,EN,,1998
853 pour 843,1999-06-28,EN,,1999
"0,257",1999-07-07,EN,,1999
730 pour 723,2000-03-09,EN,,2000
"0,259",2000-06-02,EN,,2000
10 pour 1,2000-07-03,EN,,2000
"0,360",2001-06-08,EN,,2001
"0,360",2002-05-03,EN,,2002
"0,360",2003-04-30,EN,,2003
"0,500",2004-04-29,EN,,2004
"2,480",2005-01-07,EN,,2005
"0,750",2005-05-04,EN,,2005
"0,900",2006-05-03,EN,,2006
"1,200",2007-05-03,EN,,2007
"1,500",2008-04-28,EN,,2008
"1,600",2009-04-28,EN,,2009
"1,600",2010-05-04,EN,,2010
"1,600",2011-04-29,EN,,2011
"1,600",2012-04-30,EN,,2012
"1,600",2013-04-30,EN,Final,2013
"1,600",2014-04-30,EN,Final,2014
"1,600",2015-04-28,EN,Final,2015
"1,600",2016-04-26,EN,Final,2016
"1,600",2017-05-03,EN,Final,2017
"1,700",2018-05-02,EN,Final,2018
"1,700",2019-04-30,EN,Final,2019
"1,700",2020-09-09,EN,Final,2020
"1,700",2021-05-04,EN,Final,2021
"1,800",2022-05-03,EN,Final,2022
"1,800",2023-05-03,EN,Final,2023
"0,680",2006-05-30,ENGI,,2006
"1,100",2007-05-30,ENGI,,2007
"1,260",2008-05-22,ENGI,,2008
"0,800",2008-11-24,ENGI,,2008
"0,800",2009-05-06,ENGI,,2009
"0,800",2009-12-15,ENGI,,2009
"0,670",2010-05-05,ENGI,,2010
"0,830",2010-11-10,ENGI,,2010
"0,670",2011-05-04,ENGI,,2011
"0,830",2011-11-10,ENGI,,2011
"0,670",2012-04-25,ENGI,,2012
"0,830",2012-09-21,ENGI,Interim,2012
"0,670",2013-04-26,ENGI,Final,2013
"0,830",2013-11-15,ENGI,Interim,2013
"0,670",2014-04-30,ENGI,Final,2014
"0,500",2014-10-13,ENGI,Interim,2014
"0,500",2015-04-30,ENGI,Final,2015
"0,500",2015-10-13,ENGI,Interim,2015
"0,500",2016-05-05,ENGI,Final,2016
"0,500",2016-10-12,ENGI,Interim,2016
"0,500",2017-05-16,ENGI,Final,2017
"0,350",2017-10-11,ENGI,Interim,2017
"0,350",2018-05-22,ENGI,Final,2018
"0,370",2018-10-10,ENGI,Interim,2018
"0,380",2019-05-21,ENGI,Final,2019
"0,530",2021-05-24,ENGI,Spécial,2021
"0,850",2022-04-25,ENGI,Final,2022
"1,400",2023-04-28,ENGI,Final,2023
"0,767",2015-05-11,ENX,Final,2015
"1,132",2016-05-18,ENX,Final,2016
"1,296",2017-05-24,ENX,Final,2017
"1,579",2018-05-22,ENX,Final,2018
"1,406",2019-05-22,ENX,Final,2019
"1,452",2020-05-20,ENX,Final,2020
2825 pour 2579,2021-04-30,ENX,,2021
"1,470",2021-05-17,ENX,Final,2021
"1,930",2022-05-23,ENX,Final,2022
"2,220",2023-05-23,ENX,Final,2023
"0,823",1995-06-26,ERA,,1995
"1,006",1996-06-10,ERA,,1996
"1,006",1997-08-08,ERA,,1997
"1,143",1998-06-09,ERA,,1998
"1,140",1999-06-07,ERA,,1999
"0,600",2000-06-06,ERA,,2000
"1,300",2001-06-15,ERA,,2001
"0,600",2002-06-03,ERA,,2002
"0,500",2003-06-02,ERA,,2003
"0,860",2004-06-15,ERA,,2004
"2,000",2005-06-15,ERA,,2005
"2,100",2006-06-01,ERA,,2006
"2,900",2007-05-15,ERA,,2007
"6,000",2008-05-12,ERA,,2008
"5,250",2009-05-20,ERA,,2009
"1,800",2010-05-31,ERA,,2010
"3,500",2011-05-13,ERA,,2011
"2,250",2012-05-18,ERA,,2012
"1,300",2013-05-20,ERA,Final,2013
"2,300",2018-05-29,ERA,Final,2018
"0,600",2019-05-29,ERA,Final,2019
"2,500",2022-06-03,ERA,,2022
"3,500",2023-05-26,ERA,Final,2023
772 pour 739,1998-06-09,ERF,,1998
847 pour 834,1999-09-14,ERF,,1999
10 pour 1,2000-05-22,ERF,,2000
"0,010",2007-07-26,ERF,,2007
"0,010",2008-07-21,ERF,,2008
"0,010",2009-06-29,ERF,,2009
"0,010",2010-07-08,ERF,,2010
"0,100",2010-09-27,ERF,,2010
"0,020",2011-06-14,ERF,,2011
"0,080",2012-04-03,ERF,,2012
"0,100",2013-07-05,ERF,Final,2013
"0,120",2014-06-27,ERF,Final,2014
"0,132",2015-06-29,ERF,Final,2015
"0,145",2016-06-29,ERF,Final,2016
"0,200",2017-06-29,ERF,Final,2017
"0,240",2018-06-28,ERF,Final,2018
"0,288",2019-07-03,ERF,Final,2019
10 pour 1,2020-11-19,ERF,,2020
"0,680",2021-07-01,ERF,Final,2021
"1,000",2022-07-05,ERF,Final,2022
"1,000",2023-07-04,ERF,Final,2023
"1,524",1990-07-02,ES,,1990
"2,287",1991-02-15,ES,,1991
"1,524",1991-07-01,ES,,1991
"25,000",1992-02-14,ES,,1992
"25,000",1992-06-10,ES,,1992
"25,000",1993-01-20,ES,,1993
"25,000",1993-06-16,ES,,1993
"25,000",1994-02-16,ES,,1994
"25,000",1994-06-28,ES,,1994
"22,000",1995-02-16,ES,,1995
"13,000",1995-06-27,ES,,1995
"17,000",1996-02-16,ES,,1996
"8,000",1996-06-27,ES,,1996
"8,000",1997-02-17,ES,,1997
"4,000",1997-06-26,ES,,1997
"10,000",1998-02-16,ES,,1998
"15,000",1998-06-30,ES,,1998
"1,524",1999-02-16,ES,,1999
"2,287",1999-06-30,ES,,1999
"1,524",2000-02-16,ES,,2000
"2,287",2000-06-28,ES,,2000
"1,500",2001-02-14,ES,,2001
"4,000",2001-06-27,ES,,2001
"2,750",2001-10-04,ES,,2001
"3,250",2002-06-27,ES,,2002
"4,500",2003-05-22,ES,,2003
"2,250",2003-10-21,ES,,2003
"2,750",2004-06-30,ES,,2004
"2,500",2004-10-20,ES,,2004
"4,000",2005-07-19,ES,,2005
"3,250",2005-10-20,ES,,2005
"4,750",2006-07-12,ES,,2006
"4,000",2006-10-19,ES,,2006
"4,000",2007-06-28,ES,,2007
"4,000",2007-09-26,ES,,2007
"4,000",2008-07-07,ES,,2008
"4,000",2008-09-18,ES,,2008
"4,500",2009-07-06,ES,,2009
"4,250",2009-09-18,ES,,2009
"4,250",2010-07-08,ES,,2010
"3,000",2010-09-24,ES,,2010
"3,000",2011-07-07,ES,,2011
"2,000",2011-09-26,ES,,2011
"2,000",2012-07-09,ES,,2012
"2,000",2013-07-08,ES,,2013
"1,500",2018-07-10,ES,,2018
"2,000",2023-07-10,ES,,2023
"0,540",2006-11-15,ETL,,2006
"0,580",2007-11-14,ETL,,2007
"0,600",2008-11-13,ETL,,2008
"0,530",2009-11-16,ETL,,2009
"0,560",2010-11-11,ETL,,2010
"0,900",2011-11-17,ETL,,2011
"1,000",2012-11-16,ETL,Final,2012
"1,080",2013-11-18,ETL,Final,2013
"1,030",2014-11-17,ETL,Final,2014
"1,090",2015-11-16,ETL,Final,2015
"1,100",2016-11-16,ETL,Final,2016
"1,210",2017-11-21,ETL,Final,2017
"1,270",2018-11-20,ETL,Final,2018
"1,270",2019-11-21,ETL,Final,2019
"0,890",2020-11-20,ETL,Final,2020
"0,930",2021-11-16,ETL,Final,2021
"0,930",2022-11-17,ETL,Final,2022
228 pour 215,2007-10-09,EUR,,2007
"0,280",2010-05-20,EUR,,2010
"0,280",2011-07-06,EUR,,2011
"0,190",2011-11-09,EUR,,2011
"0,290",2012-09-13,EUR,,2012
"0,360",2013-08-01,EUR,,2013
"0,190",2014-06-25,EUR,,2014
"0,140",2014-11-24,EUR,,2014
"0,150",2015-05-26,EUR,,2015
"0,200",2016-06-14,EUR,,2016
"0,150",2017-06-13,EUR,,2017
"0,150",2018-06-12,EUR,,2018
"0,200",2019-06-11,EUR,,2019
"0,200",2020-06-09,EUR,,2020
"0,250",2021-06-08,EUR,,2021
"0,250",2022-06-07,EUR,,2022
"0,250",2023-06-06,EUR,,2023
"0,366",1998-03-03,EXE,,1998
"0,457",1999-03-05,EXE,,1999
"0,500",2000-03-03,EXE,,2000
"0,550",2001-03-06,EXE,,2001
"0,550",2002-03-05,EXE,,2002
"0,550",2003-03-04,EXE,,2003
"0,550",2004-03-04,EXE,,2004
"0,550",2005-03-03,EXE,,2005
"0,550",2006-03-03,EXE,,2006
"0,550",2007-02-05,EXE,,2007
"0,750",2008-03-03,EXE,,2008
2 pour 1,2008-03-10,EXE,,2008
"0,750",2009-01-19,EXE,,2009
"0,370",2010-01-25,EXE,,2010
"0,640",2011-01-25,EXE,,2011
"0,490",2012-01-24,EXE,,2012
"0,960",2013-01-24,EXE,,2013
"1,000",2014-01-23,EXE,,2014
"1,170",2015-01-26,EXE,,2015
"1,070",2016-01-14,EXE,,2016
"1,070",2017-02-15,EXE,,2017
"1,580",2018-02-14,EXE,,2018
"1,140",2019-02-13,EXE,,2019
"1,600",2022-02-11,EXE,,2022
"1,050",2023-02-10,EXE,,2023
"57,100",2009-11-04,FCMC,,2009
"40,150",2010-03-23,FCMC,,2010
"8,210",2011-03-18,FCMC,,2011
"15,000",2012-03-20,FCMC,,2012
"44,470",2013-06-12,FCMC,,2013
"5,710",2015-06-09,FCMC,,2015
"60,000",2019-05-13,FCMC,,2019
"42,000",2020-05-13,FCMC,,2020
"77,000",2023-05-11,FCMC,,2023
"0,640",2020-05-04,FDJ,,2020
"0,450",2020-06-26,FDJ,Final,2020
11 pour 10,2021-05-21,FDJ,,2021
"0,900",2021-06-21,FDJ,Final,2021
"1,240",2022-05-02,FDJ,Final,2022
"1,370",2023-05-05,FDJ,Final,2023
"0,279",1990-06-25,FGR,,1990
"0,449",1990-12-28,FGR,,1990
"0,620",1991-07-01,FGR,,1991
"0,511",1991-12-31,FGR,,1991
1943 pour 1928,1992-05-25,FGR,,1992
"0,094",1992-06-30,FGR,,1992
"0,645",1992-12-31,FGR,,1992
"0,373",1993-06-30,FGR,,1993
"0,383",1993-12-31,FGR,,1993
1000 pour 909,1994-06-01,FGR,,1994
"0,390",1994-06-30,FGR,,1994
"0,263",1995-01-03,FGR,,1995
"0,493",1995-06-30,FGR,,1995
11 pour 10,1995-07-03,FGR,,1995
"0,259",1996-01-02,FGR,,1996
"0,599",1996-07-01,FGR,,1996
98163 pour 89239,1996-07-01,FGR,,1996
"0,166",1997-12-31,FGR,,1997
"0,165",1998-06-30,FGR,,1998
98163 pour 89239,1998-06-30,FGR,,1998
"0,229",1999-01-04,FGR,,1999
"0,165",1999-06-30,FGR,,1999
"0,231",2000-01-04,FGR,,2000
"0,117",2000-06-30,FGR,,2000
"0,231",2001-01-02,FGR,,2001
"0,117",2001-04-30,FGR,,2001
10 pour 9,2001-07-02,FGR,,2001
"0,350",2002-04-30,FGR,,2002
"0,350",2003-04-30,FGR,,2003
"0,387",2004-04-30,FGR,,2004
2 pour 1,2004-05-06,FGR,,2004
"0,333",2004-11-30,FGR,,2004
"0,167",2005-04-29,FGR,,2005
50081 pour 33387,2005-05-02,FGR,,2005
"0,750",2006-04-28,FGR,,2006
2 pour 1,2006-05-02,FGR,,2006
"1,000",2007-04-27,FGR,,2007
"1,200",2008-06-27,FGR,,2008
"1,200",2009-04-27,FGR,,2009
"1,200",2010-04-23,FGR,,2010
"1,200",2011-04-26,FGR,,2011
"1,200",2012-04-24,FGR,,2012
"1,200",2013-04-25,FGR,Final,2013
"1,200",2014-05-14,FGR,Final,2014
"1,200",2015-05-18,FGR,Final,2015
"1,500",2016-05-17,FGR,Final,2016
"1,500",2017-05-15,FGR,Final,2017
"2,000",2018-05-22,FGR,Final,2018
"2,400",2019-05-21,FGR,Final,2019
"3,000",2021-05-17,FGR,Final,2021
"3,100",2022-05-16,FGR,Final,2022
"3,600",2023-05-15,FGR,Final,2023
"0,030",1990-06-29,FII,,1990
"0,030",1991-06-27,FII,,1991
"0,043",1992-07-02,FII,,1992
"0,030",1993-07-05,FII,,1993
"0,097",1994-05-02,FII,,1994
"0,055",1995-06-01,FII,,1995
"0,073",1996-05-31,FII,,1996
"0,073",1997-05-30,FII,,1997
"0,098",1998-05-29,FII,,1998
5 pour 1,1998-06-29,FII,,1998
"0,122",1999-05-28,FII,,1999
"0,122",2000-05-10,FII,,2000
"0,122",2001-05-18,FII,,2001
"0,124",2002-05-21,FII,,2002
"0,124",2003-05-16,FII,,2003
"0,160",2004-05-14,FII,,2004
"0,180",2005-05-13,FII,,2005
"0,216",2006-05-12,FII,,2006
"0,260",2007-05-04,FII,,2007
"0,300",2008-05-02,FII,,2008
"0,240",2009-05-04,FII,,2009
"0,140",2010-05-04,FII,,2010
"0,210",2011-05-03,FII,,2011
"0,260",2012-05-04,FII,,2012
"0,280",2013-05-02,FII,,2013
"0,340",2014-05-02,FII,,2014
5 pour 1,2014-09-12,FII,,2014
"0,370",2015-05-05,FII,,2015
"0,390",2016-05-05,FII,,2016
"0,450",2017-05-05,FII,,2017
"0,480",2018-05-02,FII,,2018
"0,440",2019-04-30,FII,,2019
"0,460",2020-04-30,FII,,2020
"0,140",2021-05-03,FII,,2021
"0,290",2022-05-04,FII,,2022
"0,150",2023-04-17,FII,,2023
"1,500",2020-06-04,FNAC,Final,2020
"1,000",2021-07-05,FNAC,Final,2021
"2,000",2022-06-21,FNAC,Final,2022
"1,400",2023-06-13,FNAC,Final,2023
"0,087",1990-07-09,FR,,1990
557 pour 548,1990-07-09,FR,,1990
"0,059",1991-07-08,FR,,1991
139 pour 137,1991-07-08,FR,,1991
"0,059",1992-06-25,FR,,1992
337 pour 334,1992-06-25,FR,,1992
"0,069",1993-06-02,FR,,1993
5 pour 1,1994-05-30,FR,,1994
"0,079",1994-06-01,FR,,1994
"0,110",1995-06-19,FR,,1995
1256 pour 1245,1995-06-19,FR,,1995
"0,136",1996-05-28,FR,,1996
1054 pour 1043,1996-05-28,FR,,1996
"0,505",1996-11-18,FR,,1996
"0,102",1997-06-02,FR,,1997
325 pour 323,1997-06-02,FR,,1997
"0,330",1998-06-04,FR,,1998
"0,333",1999-07-12,FR,,1999
"0,500",2000-07-12,FR,,2000
"0,450",2001-06-01,FR,,2001
"0,233",2002-07-01,FR,,2002
"0,333",2003-07-01,FR,,2003
"0,350",2004-06-01,FR,,2004
"0,367",2005-05-16,FR,,2005
"0,367",2006-06-01,FR,,2006
"0,367",2007-06-01,FR,,2007
"0,850",2008-04-25,FR,,2008
"0,400",2008-06-26,FR,,2008
"0,400",2011-06-28,FR,,2011
"0,467",2012-06-27,FR,,2012
"0,500",2013-06-26,FR,Final,2013
"0,567",2014-05-27,FR,Final,2014
"0,733",2015-05-28,FR,Final,2015
"1,000",2016-05-30,FR,Final,2016
3 pour 1,2016-06-06,FR,,2016
"1,250",2017-05-30,FR,Final,2017
"1,250",2018-06-04,FR,Final,2018
"1,250",2019-05-30,FR,Final,2019
"0,200",2020-06-29,FR,Final,2020
"0,300",2021-05-28,FR,Final,2021
"0,350",2022-05-27,FR,Final,2022
"0,380",2023-05-29,FR,Final,2023
"0,154",2009-07-02,FREY,,2009
"0,298",2010-07-06,FREY,,2010
1091 pour 1053,2011-06-17,FREY,,2011
"0,468",2011-07-04,FREY,,2011
"0,749",2012-06-22,FREY,,2012
"0,749",2013-06-26,FREY,,2013
"0,749",2014-07-01,FREY,,2014
"0,787",2015-06-16,FREY,,2015
145 pour 142,2015-07-08,FREY,,2015
"0,670",2016-06-28,FREY,,2016
"0,736",2017-06-26,FREY,,2017
"0,956",2018-06-25,FREY,,2018
"1,148",2019-05-24,FREY,,2019
63 pour 61,2019-11-14,FREY,,2019
"1,482",2020-05-22,FREY,,2020
"1,482",2021-05-14,FREY,,2021
573 pour 566,2021-11-24,FREY,,2021
"1,600",2022-05-24,FREY,,2022
"1,700",2023-05-15,FREY,,2023
"0,756",2000-07-06,FRVIA,,2000
"0,756",2001-07-05,FRVIA,,2001
"0,752",2002-07-15,FRVIA,,2002
"0,752",2003-07-11,FRVIA,,2003
"1,128",2004-07-09,FRVIA,,2004
"0,909",2005-06-15,FRVIA,,2005
"0,227",2011-05-31,FRVIA,,2011
"0,317",2012-05-31,FRVIA,,2012
"0,272",2014-05-30,FRVIA,,2014
"0,317",2015-06-01,FRVIA,,2015
"0,589",2016-06-01,FRVIA,,2016
"0,816",2017-06-02,FRVIA,,2017
"0,997",2018-06-01,FRVIA,,2018
"1,133",2019-05-31,FRVIA,,2019
"0,906",2021-06-03,FRVIA,,2021
"1,000",2000-08-02,GALIM,,2000
"1,300",2001-08-02,GALIM,,2001
"2,000",2002-08-06,GALIM,,2002
"2,000",2003-07-01,GALIM,,2003
"3,150",2004-07-01,GALIM,,2004
"2,200",2005-07-01,GALIM,,2005
"2,200",2006-08-01,GALIM,,2006
"2,500",2007-06-18,GALIM,,2007
"2,500",2008-06-03,GALIM,,2008
"60,000",2008-12-08,GALIM,,2008
"1,500",2009-06-09,GALIM,,2009
"0,600",2010-06-15,GALIM,,2010
"0,880",2017-06-07,GALIM,,2017
"0,880",2018-05-22,GALIM,,2018
"0,330",2019-05-24,GALIM,,2019
"0,880",2020-05-22,GALIM,,2020
"0,700",2021-05-18,GALIM,,2021
"0,700",2022-05-17,GALIM,,2022
"0,360",2023-05-17,GALIM,,2023
"0,148",1990-05-30,GBT,,1990
11 pour 10,1990-06-18,GBT,,1990
"0,163",1991-05-31,GBT,,1991
11 pour 10,1991-06-20,GBT,,1991
"0,179",1992-06-02,GBT,,1992
21 pour 20,1992-06-18,GBT,,1992
"0,188",1993-05-27,GBT,,1993
21 pour 20,1993-06-10,GBT,,1993
"0,198",1994-06-03,GBT,,1994
21 pour 20,1994-06-21,GBT,,1994
"0,207",1995-05-31,GBT,,1995
21 pour 20,1995-06-13,GBT,,1995
"0,218",1996-06-10,GBT,,1996
21 pour 20,1996-06-14,GBT,,1996
"0,229",1997-06-09,GBT,,1997
"0,229",1998-06-08,GBT,,1998
"0,115",1999-05-17,GBT,,1999
"0,114",2000-06-06,GBT,,2000
"0,115",2001-05-30,GBT,,2001
